player_name,league,role,cluster,cluster_name
D Paterson,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
D Pretorius,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
D Pretorius,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
D Ramdin,CPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
D Smit,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
D Wiese,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
D Wiese,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
D Wiese,PSL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
D Wiese,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DA Cosker,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
DA Douthwaite,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DA Griffiths,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
DA Miller,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DA Miller,CPL,Batsman,3,Elite Established Batters
DA Miller,IPL,Batsman,3,Elite Established Batters
DA Payne,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
DA Payne,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
DA Warner,BBL,Batsman,3,Elite Established Batters
DA Warner,IPL,Batsman,3,Elite Established Batters
DB Das,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DB Ravi Teja,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DC Drakes,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
DC Thomas,CPL,Wicketkeeper-Batsman,0,Elite Bowlers & Bowling All-Rounders
DD Masters,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
DE Bernard,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DE Bollinger,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DE Bollinger,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DE Johnson,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DG Bedingham,T20_Blast,Batsman,3,Elite Established Batters
DH Yagnik,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DI Stevens,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Bell-Drummond,T20_Blast,Batsman,3,Elite Established Batters
DJ Bravo,BBL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
DJ Bravo,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Bravo,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Bravo,PSL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
DJ Bravo,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Harris,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Hooda,IPL,Batsman,3,Elite Established Batters
DJ Hussey,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Hussey,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Lamb,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Lincoln,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Malan,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Malan,PSL,Batsman,3,Elite Established Batters
DJ Malan,T20_Blast,Batsman,3,Elite Established Batters
DJ Mitchell,IPL,Batsman,3,Elite Established Batters
DJ Mitchell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Vilas,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
DJ Wainwright,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJ Willey,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DJ Willey,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DJ Willey,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
DJ Willey,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DJ Worrall,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DJ Worrall,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
DJG Sammy,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJG Sammy,CPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJG Sammy,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJG Sammy,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJG Sammy,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DJM Moody,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DJM Short,BBL,All-Rounder,3,Elite Established Batters
DJM Short,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DKH Mitchell,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DL Chahar,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
DL Lloyd,T20_Blast,Batsman,3,Elite Established Batters
DL Vettori,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DL Vettori,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DL Vettori,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DLR Smith,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DM Bess,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DM Bravo,CPL,Batsman,3,Elite Established Batters
DMW Rawlins,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DP Conway,IPL,Batsman,3,Elite Established Batters
DP Hughes,BBL,Batsman,3,Elite Established Batters
DP Hughes,T20_Blast,Batsman,3,Elite Established Batters
DP Hyatt,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DP Nannes,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DP Nannes,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DP Nannes,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
DP Sibley,T20_Blast,Batsman,3,Elite Established Batters
DPMD Jayawardene,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DPMD Jayawardene,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DPMD Jayawardene,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DR Briggs,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DR Briggs,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
DR Mousley,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DR Sams,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DR Sams,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DR Sams,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DR Smith,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DR Smith,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DR Smith,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DS Kulkarni,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DT Christian,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DT Christian,IPL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
DT Christian,PSL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
DT Christian,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DW Lawrence,BBL,Batsman,0,Elite Bowlers & Bowling All-Rounders
DW Lawrence,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
DW Steyn,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
DY Pennington,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
DYA Davis,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Dhruv Jurel,IPL,Batsman,3,Elite Established Batters
Dilbar Hussain,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
E Lewis,CPL,Batsman,3,Elite Established Batters
E Lewis,IPL,Batsman,3,Elite Established Batters
EA Brookes,T20_Blast,Batsman,0,Elite Bowlers & Bowling All-Rounders
EG Barnard,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
EJ Byrom,T20_Blast,Batsman,3,Elite Established Batters
EJ Pollock,T20_Blast,Batsman,3,Elite Established Batters
EJG Morgan,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
EJG Morgan,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
EJG Morgan,T20_Blast,Batsman,3,Elite Established Batters
EJH Eckersley,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
EN Gay,T20_Blast,Batsman,3,Elite Established Batters
EP Gulbis,BBL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
F O'Neill,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
F du Plessis,CPL,Batsman,3,Elite Established Batters
F du Plessis,IPL,Batsman,3,Elite Established Batters
FA Allen,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
FH Allen,BBL,Batsman,3,Elite Established Batters
FH Allen,T20_Blast,Batsman,3,Elite Established Batters
FH Edwards,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
FH Edwards,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
FIN Khushi,T20_Blast,Batsman,3,Elite Established Batters
FJ Heldreich,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
FJ Hudson-Prentice,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
FJ Klaassen,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
FK Cowdrey,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
FY Fazal,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Faheem Ashraf,PSL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Faheem Ashraf,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Fakhar Zaman,PSL,Batsman,3,Elite Established Batters
Fawad Ahmed,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Fawad Ahmed,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Fawad Ahmed,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
G Clark,T20_Blast,Batsman,3,Elite Established Batters
G Coetzee,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
G Gambhir,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
G Motie,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
G Roelofsen,T20_Blast,Batsman,3,Elite Established Batters
G Stewart,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GA Bartlett,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GA Edwards,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GB Hogg,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GB Hogg,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GC Smith,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GC Viljoen,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GC Wilson,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GCH Hill,T20_Blast,Batsman,1,Developing Bowlers & Bowling All-Rounders
GD Cross,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GD Elliott,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GD Elliott,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GD McGrath,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GD Phillips,CPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GD Phillips,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
GE Mathurin,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GF Linde,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GFB Scott,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GG Wagg,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
GG White,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GH Rhodes,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GH Roderick,T20_Blast,Batsman,3,Elite Established Batters
GH Vihari,IPL,Batsman,1,Developing Bowlers & Bowling All-Rounders
GHS Garton,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
GHS Garton,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GJ Bailey,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GJ Bailey,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GJ Bailey,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GJ Batty,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GJ Maxwell,BBL,All-Rounder,3,Elite Established Batters
GJ Maxwell,IPL,All-Rounder,3,Elite Established Batters
GJ Maxwell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GJ McCarter,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GJ Muchall,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GK Berg,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
GL van Buuren,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
GLS Scrimshaw,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
GO Jones,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GP Smith,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GR Breese,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GR Napier,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
GS Ballance,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
GS Sandhu,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
GT Griffiths,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Ghulam Mudassar,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Gurkeerat Singh,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
H Davids,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
H Kerr,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
H Kerr,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
H Klaasen,IPL,Wicketkeeper-Batsman,3,Elite Established Batters
HC Brook,IPL,Batsman,3,Elite Established Batters
HC Brook,T20_Blast,Batsman,3,Elite Established Batters
HD Rutherford,T20_Blast,Batsman,3,Elite Established Batters
HD Ward,T20_Blast,Batsman,3,Elite Established Batters
HE Dearden,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HE van der Dussen,PSL,Batsman,3,Elite Established Batters
HF Gurney,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
HF Gurney,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
HG Kuhn,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HH Gibbs,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HH Gibbs,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HH Pandya,IPL,All-Rounder,3,Elite Established Batters
HJ Nielsen,BBL,Wicketkeeper-Batsman,3,Elite Established Batters
HJ Swindells,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
HJH Brookes,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
HJH Marshall,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HM Amla,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HM Amla,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HM Amla,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
HNA Conway,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
HR Shokeen,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
HR Walsh,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
HR Walsh,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
HRC Came,T20_Blast,Batsman,3,Elite Established Batters
HT Crocombe,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
HTRY Thornton,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
HV Patel,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
HW Podmore,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
HWR Cartwright,BBL,Batsman,3,Elite Established Batters
HZ Finch,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Haider Ali,PSL,Batsman,3,Elite Established Batters
Haider Ali,T20_Blast,Batsman,3,Elite Established Batters
Hammad Azam,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Harbhajan Singh,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Haris Rauf,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Haris Rauf,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Haris Sohail,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Harmeet Singh,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Harpreet Brar,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Harshit Rana,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Hasan Ali,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Hasan Ali,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
Haseebullah Khan,PSL,Batsman,3,Elite Established Batters
Hassan Khan,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Hazratullah,PSL,Batsman,3,Elite Established Batters
Hussain Talat,PSL,Batsman,0,Elite Bowlers & Bowling All-Rounders
I Khan,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
I Sharma,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
I Udana,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
IA Cockbain,T20_Blast,Batsman,3,Elite Established Batters
IAA Thomas,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
IC Pandey,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
IG Holland,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
IK Pathan,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
IR Bell,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
IS Sodhi,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
Iftikhar Ahmed,PSL,All-Rounder,3,Elite Established Batters
Ihsanullah,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Imad Wasim,BBL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
Imad Wasim,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Imad Wasim,PSL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Imad Wasim,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Imam-ul-Haq,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Imran Khalid,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Imran Qayyum,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Imran Tahir,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Imran Tahir,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Imran Tahir,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Imran Tahir,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Iqbal Abdulla,IPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Irfan Khan,PSL,Batsman,3,Elite Established Batters
Ishan Kishan,IPL,Wicketkeeper-Batsman,3,Elite Established Batters
J Allenby,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
J Avendano,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
J Bishop,CPL,Bowler,3,Elite Established Batters
J Blackwood,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
J Botha,BBL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
J Botha,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Botha,IPL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
J Brown,BBL,Batsman,3,Elite Established Batters
J Charles,CPL,Wicketkeeper-Batsman,3,Elite Established Batters
J Charles,PSL,Wicketkeeper-Batsman,3,Elite Established Batters
J Clark,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
J Da Silva,CPL,Wicketkeeper-Batsman,3,Elite Established Batters
J Edwards,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
J Fraser-McGurk,BBL,Batsman,3,Elite Established Batters
J Glen,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Hull,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
J Leach,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
J Little,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Merlo,BBL,Batsman,1,Developing Bowlers & Bowling All-Rounders
J Overton,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
J Overton,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
J Royal,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Seymour,BBL,Batsman,3,Elite Established Batters
J Shaw,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
J Suchith,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Syed Mohammad,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Theron,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Theron,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
J Weatherald,BBL,Batsman,3,Elite Established Batters
J Yadav,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JA Brooks,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JA Burns,BBL,Batsman,3,Elite Established Batters
JA Chohan,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
JA Foo,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JA Haynes,T20_Blast,Batsman,3,Elite Established Batters
JA Leaning,T20_Blast,All-Rounder,3,Elite Established Batters
JA Morkel,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
JA Porter,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JA Prestwidge,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
JA Richardson,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
JA Rudolph,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JA Simpson,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
JA Sinclair,CPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JA Tattersall,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
JA Thompson,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
JA Turner,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JAR Harris,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JB Cracknell,T20_Blast,Batsman,3,Elite Established Batters
JB Lintott,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
JC Archer,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JC Archer,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
JC Archer,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
JC Buttler,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JC Buttler,IPL,Wicketkeeper-Batsman,3,Elite Established Batters
JC Buttler,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
JC Hildreth,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JC Silk,BBL,Batsman,3,Elite Established Batters
JC Tongue,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JC Tredwell,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JD Cook,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JD Libby,T20_Blast,Batsman,3,Elite Established Batters
JD Ryder,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JD Ryder,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JD Shantry,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JD Unadkat,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
JD Wildermuth,BBL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
JDM Evison,T20_Blast,Batsman,0,Elite Bowlers & Bowling All-Rounders
JDP Oram,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JDS Neesham,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JDS Neesham,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JDS Neesham,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
JE Burke,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JE Poysden,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JE Root,T20_Blast,Batsman,3,Elite Established Batters
JE Taylor,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
JE Taylor,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JEC Franklin,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JEC Franklin,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
JG Bethell,T20_Blast,Batsman,3,Elite Established Batters
JG Myburgh,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JH Davey,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
JH Kallis,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JH Kallis,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JH Kallis,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
JH Plom,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
JH Wharton,T20_Blast,Batsman,3,Elite Established Batters
