player_name,league,total_runs,balls_faced,batting_matches_played,innings_played,times_dismissed,batting_average,strike_rate,fours,sixes,boundary_percentage,wickets,balls_bowled,runs_conceded,bowling_matches_played,innings_bowled,overs_bowled,economy_rate,bowling_average,bowling_strike_rate,wickets_per_match,recent_strike_rate,recent_batting_average,recent_runs_per_match,recent_economy_rate,recent_wickets_per_match,has_batting_record,has_bowling_record,has_dismissal,has_wicket,role,bat_bowl_ratio,batting_credit_raw,bowling_credit_raw,role_credit,total_matches,reliability_weight,role_credit_reliable,recent_form_score,final_raw_score,performance_credit
KJ O'Brien,T20_Blast,366.0,289.0,21.0,21.0,17.0,21.53,126.64,31.0,12.0,14.88,16.0,327.0,425.0,20.0,20.0,54.5,7.8,26.56,20.44,0.8,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,All-Rounder,1.05,30.5694,52.1231,41.0833,21.0,0.3182,13.0727,0.0,9.8045,10.48
KK Ahmed,IPL,1.0,7.0,5.0,5.0,5.0,0.2,14.29,0.0,0.0,0.0,74.0,1276.0,1881.0,57.0,57.0,212.67,8.84,25.42,17.24,1.3,0.0,0.0,0.0,8.96,1.27,1,1,1.0,1,Bowler,0.09,0.4117,62.5488,62.5488,57.0,0.5588,34.9523,68.2962,43.2883,48.63
KK Cooper,CPL,262.0,192.0,29.0,29.0,18.0,14.56,136.46,12.0,17.0,15.1,57.0,1036.0,1377.0,53.0,53.0,172.67,7.97,24.16,18.18,1.08,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,All-Rounder,0.55,29.1577,60.2494,49.2523,53.0,0.7361,36.2546,0.0,27.191,39.06
KK Cooper,IPL,116.0,68.0,12.0,12.0,9.0,12.89,170.59,9.0,8.0,25.0,33.0,576.0,757.0,25.0,25.0,96.0,7.89,22.94,17.45,1.32,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.48,37.1503,55.7957,55.7957,25.0,0.2451,13.6755,0.0,10.2566,8.35
KK Jennings,T20_Blast,1855.0,1440.0,73.0,73.0,57.0,32.54,128.82,171.0,38.0,14.51,22.0,510.0,628.0,29.0,29.0,85.0,7.39,28.55,23.18,0.76,146.0,26.22,26.22,38.82,0.0,1,1,1.0,1,All-Rounder,2.52,39.2123,53.456,43.2618,73.0,1.0,43.2618,20.5191,37.5761,56.14
KK Nair,IPL,1496.0,1171.0,68.0,68.0,63.0,23.75,127.75,161.0,39.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,88.89,8.0,8.0,38.82,0.0,1,0,1.0,0,Batsman,68.0,36.0491,0.0,36.0491,68.0,0.6667,24.0339,16.6784,22.195,35.45
KL Nagarkoti,IPL,22.0,33.0,7.0,7.0,4.0,5.5,66.67,1.0,0.0,3.03,5.0,180.0,285.0,11.0,11.0,30.0,9.5,57.0,36.0,0.45,0.0,0.0,0.0,14.5,0.0,1,1,1.0,1,Bowler,0.64,10.5431,44.5512,44.5512,11.0,0.1078,4.8026,27.5425,10.4876,8.63
KL Rahul,IPL,4689.0,3485.0,122.0,122.0,105.0,44.66,134.55,400.0,187.0,16.84,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,130.68,41.47,38.11,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,122.0,54.1628,0.0,59.5791,122.0,1.0,59.5791,53.4241,58.0404,100.0
KM Jadhav,IPL,1208.0,981.0,81.0,81.0,54.0,22.37,123.14,102.0,40.0,14.48,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,120.0,12.0,12.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,81.0,32.8533,0.0,36.1386,81.0,0.7941,28.6977,23.7674,27.4651,45.61
KM Jarvis,T20_Blast,9.0,8.0,1.0,1.0,0.0,9.0,112.5,1.0,0.0,12.5,12.0,216.0,303.0,11.0,11.0,36.0,8.42,25.25,18.0,1.09,0.0,0.0,0.0,38.82,0.0,1,1,0.0,1,Bowler,0.09,22.0902,50.8887,50.8887,11.0,0.1667,8.4831,0.0,6.3623,3.6
KMA Paul,CPL,721.0,544.0,53.0,53.0,36.0,20.03,132.54,37.0,48.0,15.62,48.0,873.0,1339.0,58.0,58.0,145.5,9.2,27.9,18.19,0.83,143.23,24.11,16.07,10.08,0.67,1,1,1.0,1,All-Rounder,0.91,32.2564,56.8139,45.0877,58.0,0.8056,36.3227,42.1625,37.7826,56.47
KOA Powell,CPL,209.0,200.0,11.0,11.0,11.0,19.0,104.5,22.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,11.0,25.4429,0.0,25.4429,11.0,0.1528,3.8877,0.0,2.9158,2.72
KOK Williams,CPL,25.0,67.0,16.0,16.0,7.0,3.57,37.31,0.0,0.0,0.0,83.0,1280.0,1844.0,63.0,63.0,213.33,8.64,22.22,15.42,1.32,16.67,1.0,0.5,8.67,1.0,1,1,1.0,1,Bowler,0.25,4.6564,64.8964,64.8964,63.0,0.875,56.7844,61.2943,57.9119,66.46
KP Appanna,IPL,2.0,4.0,3.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,9.0,216.0,286.0,13.0,13.0,36.0,7.94,31.78,24.0,0.69,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.23,5.673,49.9772,49.9772,13.0,0.1275,6.3721,0.0,4.7791,1.67
KP Pietersen,BBL,1026.0,759.0,31.0,31.0,28.0,36.64,135.18,92.0,32.0,16.34,0.0,12.0,20.0,2.0,2.0,2.0,10.0,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,1,1.0,0,Batsman,15.5,39.7508,25.0822,39.7508,31.0,0.369,14.668,0.0,11.001,16.45
KP Pietersen,CPL,325.0,248.0,12.0,12.0,11.0,29.55,131.05,25.0,15.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,12.0,34.4276,0.0,34.4276,12.0,0.1667,5.7391,0.0,4.3043,5.08
KP Pietersen,IPL,1001.0,743.0,36.0,36.0,27.0,37.07,134.72,91.0,40.0,17.63,7.0,174.0,215.0,13.0,13.0,29.0,7.41,30.71,24.86,0.54,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,2.77,40.3671,50.244,40.3671,36.0,0.3529,14.2455,0.0,10.6841,15.91
KP Pietersen,PSL,611.0,439.0,24.0,24.0,23.0,26.57,139.18,43.0,30.0,16.63,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,24.0,35.5534,0.0,35.5534,24.0,0.4444,15.7999,0.0,11.8499,17.89
KP Pietersen,T20_Blast,281.0,254.0,14.0,14.0,12.0,23.42,110.63,24.0,10.0,13.39,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,14.0,28.2038,0.0,28.2038,14.0,0.2121,5.982,0.0,4.4865,5.39
KR Brown,T20_Blast,1502.0,1170.0,59.0,59.0,56.0,26.82,128.38,139.0,50.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,59.0,36.7995,0.0,36.7995,59.0,0.8939,32.8951,0.0,24.6713,39.65
KR Mayers,CPL,1362.0,1079.0,73.0,73.0,66.0,20.64,126.23,111.0,81.0,17.79,33.0,746.0,991.0,50.0,50.0,124.33,7.97,30.03,22.61,0.66,140.85,26.43,26.43,7.48,0.63,1,1,1.0,1,All-Rounder,1.46,34.6675,54.8453,42.8698,73.0,1.0,42.8698,46.6856,43.8237,66.41
KR Mayers,IPL,379.0,263.0,13.0,13.0,13.0,29.15,144.11,38.0,22.0,22.81,0.0,42.0,59.0,6.0,6.0,7.0,8.43,203.5,118.8,0.0,144.11,29.15,29.15,8.43,0.0,1,1,1.0,0,Batsman,2.17,39.2626,26.6393,39.2626,13.0,0.1275,5.006,43.9174,14.7338,22.78
KR Patterson,BBL,1264.0,1050.0,61.0,61.0,58.0,21.79,120.38,110.0,31.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,116.67,19.6,18.67,38.82,0.0,1,0,1.0,0,Batsman,61.0,31.976,0.0,31.976,61.0,0.7262,23.221,30.8058,25.1172,40.41
KR Sen,IPL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,241.0,387.0,12.0,12.0,40.17,9.63,27.64,17.21,1.17,0.0,0.0,0.0,9.63,1.17,0,1,0.0,1,Bowler,0.08,0.0,49.7853,49.7853,12.0,0.1176,5.8548,64.8225,20.5967,20.96
KS Carlson,T20_Blast,1383.0,970.0,66.0,66.0,63.0,21.95,142.58,128.0,60.0,19.38,2.0,32.0,60.0,4.0,4.0,5.33,11.26,30.0,16.0,0.5,151.49,26.23,24.81,11.26,0.5,1,1,1.0,1,Batsman,16.5,38.054,45.5373,38.054,66.0,1.0,38.054,40.6819,38.711,63.49
KS Velani,T20_Blast,172.0,154.0,14.0,14.0,14.0,12.29,111.69,22.0,4.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,14.0,25.6994,0.0,25.6994,14.0,0.2121,5.4508,0.0,4.0881,4.71
KS Williamson,CPL,172.0,193.0,10.0,10.0,10.0,17.2,89.12,13.0,3.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,10.0,20.5031,0.0,20.5031,10.0,0.1389,2.8479,0.0,2.1359,1.4
KS Williamson,IPL,2132.0,1697.0,76.0,76.0,60.0,35.53,125.63,187.0,64.0,14.79,0.0,18.0,31.0,2.0,2.0,3.0,10.33,203.5,118.8,0.0,94.19,18.69,17.36,38.82,0.0,1,1,1.0,0,Batsman,38.0,40.85,24.7549,40.85,76.0,0.7451,30.4373,27.5008,29.7032,48.19
KS Williamson,T20_Blast,582.0,443.0,21.0,21.0,18.0,32.33,131.38,57.0,15.0,16.25,3.0,36.0,37.0,3.0,3.0,6.0,6.17,12.33,12.0,1.0,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,7.0,36.3098,52.9513,36.3098,21.0,0.3182,11.5538,0.0,8.6654,12.48
KSA McKenzie,CPL,154.0,174.0,13.0,13.0,13.0,11.85,88.51,15.0,5.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,83.65,10.88,10.88,38.82,0.0,1,0,1.0,0,Batsman,13.0,19.9721,0.0,19.9721,13.0,0.1806,3.607,19.1914,7.5031,10.51
KU Carty,CPL,373.0,303.0,14.0,14.0,12.0,31.08,123.1,25.0,15.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,123.1,31.08,26.64,38.82,0.0,1,0,1.0,0,Batsman,14.0,32.7212,0.0,32.7212,14.0,0.1944,6.361,41.205,15.072,23.36
KV Sharma,IPL,351.0,294.0,39.0,39.0,26.0,13.5,119.39,20.0,17.0,12.59,76.0,1495.0,2087.0,82.0,82.0,249.17,8.38,27.46,19.67,0.93,170.0,6.8,6.8,10.48,1.06,1,1,1.0,1,Bowler,0.48,25.6801,63.1447,63.1447,82.0,0.8039,50.762,60.8734,53.2898,60.83
KW Richardson,BBL,327.0,282.0,48.0,48.0,26.0,12.58,115.96,22.0,11.0,11.7,137.0,2445.0,3213.0,111.0,111.0,407.5,7.88,23.45,17.85,1.23,100.0,5.5,3.14,7.71,0.96,1,1,1.0,1,Bowler,0.43,24.421,76.0356,76.0356,111.0,1.0,76.0356,61.2955,72.3506,84.07
KW Richardson,IPL,36.0,39.0,4.0,4.0,3.0,12.0,92.31,2.0,1.0,7.69,19.0,335.0,472.0,15.0,15.0,55.83,8.45,24.84,17.63,1.27,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.27,18.3756,52.2751,52.2751,15.0,0.1471,7.6897,0.0,5.7673,2.87
Kabir Ali,T20_Blast,28.0,23.0,4.0,4.0,3.0,9.33,121.74,2.0,1.0,13.04,20.0,234.0,299.0,11.0,11.0,39.0,7.67,14.95,11.7,1.82,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.36,23.7141,54.4589,54.4589,11.0,0.1667,9.0783,0.0,6.8087,4.14
Kamran Akmal,CPL,217.0,197.0,14.0,14.0,14.0,15.5,110.15,22.0,6.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,14.0,25.5281,0.0,28.0809,14.0,0.1944,5.4589,0.0,4.0942,4.04
Kamran Akmal,PSL,1942.0,1420.0,73.0,73.0,71.0,27.35,136.76,211.0,87.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,138.18,25.33,25.33,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,73.0,41.7027,0.0,45.873,73.0,1.0,45.873,39.3767,44.2489,75.47
Kamran Ghulam,PSL,419.0,361.0,20.0,20.0,19.0,22.05,116.07,36.0,12.0,13.3,1.0,54.0,79.0,6.0,6.0,9.0,8.78,79.0,54.0,0.17,117.48,22.78,21.58,9.12,0.2,1,1,1.0,1,Batsman,3.33,28.8128,41.7821,28.8128,20.0,0.3704,10.6723,34.0313,16.5121,25.8
Kartik Tyagi,IPL,13.0,16.0,6.0,6.0,4.0,3.25,81.25,1.0,0.0,6.25,15.0,422.0,713.0,20.0,20.0,70.33,10.14,47.53,28.13,0.75,116.67,3.5,3.5,12.22,0.33,1,1,1.0,1,Bowler,0.3,13.1105,47.0311,47.0311,20.0,0.1961,9.2228,39.0838,16.688,16.19
Kashif Ali,T20_Blast,534.0,417.0,26.0,26.0,22.0,24.27,128.06,33.0,27.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,128.06,24.27,20.54,38.82,0.0,1,0,1.0,0,Batsman,26.0,32.0163,0.0,32.0163,26.0,0.3939,12.6112,35.0069,18.2101,28.68
Khawaja Nafay,PSL,182.0,150.0,10.0,10.0,8.0,22.75,121.33,11.0,8.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,121.33,22.75,18.2,38.82,0.0,1,0,1.0,0,Batsman,10.0,28.7075,0.0,28.7075,10.0,0.1852,5.3166,32.2815,12.0578,18.24
Khurram Shahzad,PSL,25.0,48.0,6.0,6.0,4.0,6.25,52.08,1.0,0.0,2.08,18.0,237.0,324.0,12.0,12.0,39.5,8.2,18.0,13.17,1.5,61.9,13.0,4.33,8.85,1.57,1,1,1.0,1,Bowler,0.5,8.4853,53.1683,53.1683,12.0,0.2222,11.814,76.5656,28.0019,29.99
Khushdil Shah,PSL,693.0,492.0,47.0,47.0,28.0,24.75,140.85,48.0,34.0,16.67,24.0,407.0,488.0,30.0,30.0,67.83,7.19,20.33,16.96,0.8,154.21,19.53,11.72,7.24,0.92,1,1,1.0,1,All-Rounder,1.57,35.4014,55.0545,43.0582,47.0,0.8704,37.4779,45.3616,39.4488,59.21
Kuldeep Yadav,IPL,183.0,216.0,32.0,32.0,12.0,15.25,84.72,16.0,3.0,8.8,87.0,1746.0,2388.0,82.0,82.0,291.0,8.21,27.45,20.07,1.06,89.36,21.0,5.73,8.13,1.21,1,1,1.0,1,Bowler,0.39,19.5173,65.4608,65.4608,82.0,0.8039,52.6239,67.6072,56.3697,64.58
L Balaji,IPL,36.0,49.0,13.0,13.0,8.0,4.5,73.47,2.0,1.0,6.12,76.0,1512.0,2028.0,73.0,73.0,252.0,8.05,26.68,19.89,1.04,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.18,12.5559,63.5678,63.5678,73.0,0.7157,45.4955,0.0,34.1216,37.45
L Bowe,BBL,2.0,4.0,3.0,3.0,2.0,1.0,50.0,0.0,0.0,0.0,11.0,234.0,338.0,13.0,13.0,39.0,8.67,30.73,21.27,0.85,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.23,5.3199,49.7724,49.7724,13.0,0.1548,7.7048,0.0,5.7786,2.89
L Gregory,BBL,173.0,131.0,12.0,12.0,9.0,19.22,132.06,13.0,8.0,16.03,7.0,162.0,275.0,11.0,11.0,27.0,10.19,39.29,23.14,0.64,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,1.09,30.3899,46.4328,30.3899,12.0,0.1429,4.3427,0.0,3.257,3.3
L Gregory,PSL,189.0,143.0,12.0,12.0,8.0,23.62,132.17,17.0,6.0,16.08,7.0,175.0,273.0,12.0,12.0,29.17,9.36,39.0,25.0,0.58,102.86,14.4,10.29,8.89,0.17,1,1,1.0,1,Batsman,1.0,32.031,47.2916,32.031,12.0,0.2222,7.1173,22.1129,10.8662,16.22
L Gregory,T20_Blast,1553.0,1051.0,97.0,97.0,71.0,21.87,147.76,131.0,62.0,18.36,122.0,2016.0,2996.0,111.0,111.0,336.0,8.92,24.56,16.52,1.1,143.8,20.96,14.73,8.04,1.14,1,1,1.0,1,All-Rounder,0.87,38.7507,71.941,56.4644,111.0,1.0,56.4644,48.6434,54.5091,83.97
L Ngidi,IPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,324.0,448.0,14.0,14.0,54.0,8.3,17.92,12.96,1.79,0.0,0.0,0.0,38.82,0.0,0,1,0.0,1,Bowler,0.0,0.0,54.4448,54.4448,14.0,0.1373,7.4753,0.0,5.6065,2.68
L Pope,BBL,7.0,14.0,6.0,6.0,4.0,1.75,50.0,1.0,0.0,7.14,47.0,774.0,1088.0,40.0,40.0,129.0,8.43,23.15,16.47,1.18,33.33,0.5,0.5,8.96,1.75,1,1,1.0,1,Bowler,0.15,8.9321,57.966,57.966,40.0,0.4762,27.6034,81.3278,41.0345,45.88
L Ronchi,CPL,415.0,290.0,16.0,16.0,14.0,29.64,143.1,37.0,18.0,18.97,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,16.0,37.6253,0.0,41.3878,16.0,0.2222,9.1964,0.0,6.8973,9.03
L Ronchi,PSL,1020.0,614.0,31.0,31.0,28.0,36.43,166.12,116.0,50.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,31.0,48.6561,0.0,53.5217,31.0,0.5741,30.7268,0.0,23.0451,37.75
L Ronchi,T20_Blast,603.0,352.0,22.0,22.0,21.0,28.71,171.31,64.0,31.0,26.99,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,22.0,45.2776,0.0,49.8054,22.0,0.3333,16.6001,0.0,12.4501,18.9
L Trevaskis,T20_Blast,379.0,303.0,44.0,44.0,26.0,14.58,125.08,23.0,16.0,12.87,56.0,1252.0,1659.0,60.0,60.0,208.67,7.95,29.62,22.36,0.93,135.14,15.0,8.33,8.85,0.85,1,1,1.0,1,All-Rounder,0.73,27.016,59.4033,45.7002,60.0,0.9091,41.5461,40.597,41.3088,62.27
L Wood,BBL,22.0,36.0,7.0,7.0,6.0,3.67,61.11,1.0,1.0,5.56,20.0,319.0,471.0,14.0,14.0,53.17,8.86,23.55,15.95,1.43,61.11,3.67,3.14,8.86,1.43,1,1,1.0,1,Bowler,0.5,10.3578,52.2221,52.2221,14.0,0.1667,8.7054,72.7533,24.7174,25.98
L Wood,PSL,41.0,30.0,6.0,6.0,3.0,13.67,136.67,2.0,3.0,16.67,13.0,278.0,394.0,12.0,12.0,46.33,8.5,30.31,21.38,1.08,136.67,13.67,6.83,8.5,1.08,1,1,1.0,1,Bowler,0.5,28.9137,50.3829,50.3829,12.0,0.2222,11.1951,63.6587,24.311,25.49
L Wood,T20_Blast,231.0,183.0,40.0,40.0,21.0,11.0,126.23,12.0,8.0,10.93,86.0,1709.0,2292.0,90.0,90.0,284.83,8.05,26.65,19.87,0.96,151.61,14.1,6.41,7.92,1.08,1,1,1.0,1,Bowler,0.44,24.5337,65.5227,65.5227,90.0,1.0,65.5227,64.3156,65.2209,75.38
LA Dawson,PSL,471.0,376.0,27.0,27.0,23.0,20.48,125.27,32.0,19.0,13.56,21.0,507.0,658.0,29.0,29.0,84.5,7.79,31.33,24.14,0.72,124.14,15.43,13.5,7.13,1.11,1,1,1.0,1,All-Rounder,0.93,29.733,52.5227,41.5358,29.0,0.537,22.3047,46.2801,28.2986,40.88
LA Dawson,T20_Blast,1340.0,1092.0,81.0,81.0,65.0,20.62,122.71,95.0,36.0,12.0,107.0,2199.0,2644.0,101.0,101.0,366.5,7.21,24.71,20.55,1.06,140.41,16.38,12.29,7.5,1.02,1,1,1.0,1,All-Rounder,0.8,31.4343,70.6917,53.2182,101.0,1.0,53.2182,45.4366,51.2728,78.65
LA Doran,BBL,6.0,7.0,3.0,3.0,2.0,3.0,85.71,1.0,0.0,14.29,8.0,192.0,242.0,13.0,13.0,32.0,7.56,30.25,24.0,0.62,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.23,17.3295,50.3469,50.3469,13.0,0.1548,7.7937,0.0,5.8453,2.97
LA Pomersbach,BBL,453.0,355.0,16.0,16.0,15.0,30.2,127.61,52.0,13.0,18.31,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,16.0,35.6284,0.0,35.6284,16.0,0.1905,6.7872,0.0,5.0904,6.41
LA Pomersbach,IPL,302.0,246.0,16.0,16.0,11.0,27.45,122.76,25.0,13.0,15.45,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,16.0,32.2239,0.0,32.2239,16.0,0.1569,5.0559,0.0,3.7919,4.21
LA Procter,T20_Blast,155.0,142.0,14.0,14.0,12.0,12.92,109.15,12.0,1.0,9.15,6.0,180.0,262.0,12.0,12.0,30.0,8.73,43.67,30.0,0.5,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,1.17,21.933,47.1476,21.933,14.0,0.2121,4.652,0.0,3.489,3.69
LBK Hollman,T20_Blast,749.0,575.0,53.0,53.0,42.0,17.83,130.26,58.0,27.0,14.78,61.0,944.0,1324.0,53.0,53.0,157.33,8.42,21.7,15.48,1.15,129.73,16.0,13.33,8.75,1.16,1,1,1.0,1,All-Rounder,1.0,30.8798,60.8858,45.8828,53.0,0.803,36.8439,46.3712,39.2257,58.85
LC Hatcher,BBL,45.0,42.0,8.0,8.0,5.0,9.0,107.14,2.0,3.0,11.9,27.0,491.0,709.0,23.0,23.0,81.83,8.66,26.26,18.19,1.17,120.83,9.67,5.8,8.5,1.0,1,1,1.0,1,Bowler,0.35,21.2287,53.4534,53.4534,23.0,0.2738,14.6355,61.4868,26.3483,27.97
LC Norwell,T20_Blast,3.0,5.0,3.0,3.0,1.0,3.0,60.0,0.0,0.0,0.0,7.0,357.0,587.0,19.0,19.0,59.5,9.87,83.86,51.0,0.37,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.16,7.3237,41.2747,41.2747,19.0,0.2879,11.883,0.0,8.9122,6.71
LD McManus,T20_Blast,1005.0,753.0,83.0,83.0,59.0,17.03,133.47,62.0,45.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,140.25,17.42,10.34,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,83.0,31.5456,0.0,34.7002,83.0,1.0,34.7002,26.9248,32.7564,55.02
LE Plunkett,T20_Blast,279.0,181.0,25.0,25.0,16.0,17.44,154.14,23.0,10.0,18.23,43.0,754.0,1012.0,39.0,39.0,125.67,8.05,23.53,17.53,1.1,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,All-Rounder,0.64,33.9769,57.5157,48.3214,39.0,0.5909,28.5531,0.0,21.4148,29.57
LH Ferguson,IPL,68.0,46.0,7.0,7.0,3.0,22.67,147.83,6.0,2.0,17.39,48.0,958.0,1428.0,45.0,45.0,159.67,8.94,29.75,19.96,1.07,120.0,2.0,2.0,9.81,0.96,1,1,1.0,1,Bowler,0.16,33.9565,56.8445,56.8445,45.0,0.4412,25.0798,58.9173,33.5392,36.74
LH Ferguson,T20_Blast,7.0,12.0,2.0,2.0,2.0,3.5,58.33,0.0,0.0,0.0,30.0,511.0,586.0,23.0,23.0,85.17,6.88,19.53,17.03,1.3,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.09,7.2966,56.6309,56.6309,23.0,0.3485,19.7359,0.0,14.8019,13.89
LJ Evans,BBL,755.0,479.0,26.0,26.0,20.0,37.75,157.62,57.0,37.0,19.62,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,172.05,35.82,28.14,38.82,0.0,1,0,1.0,0,Batsman,26.0,43.7327,0.0,43.7327,26.0,0.3095,13.5353,48.7272,22.3333,35.68
LJ Evans,CPL,410.0,326.0,16.0,16.0,16.0,25.62,125.77,46.0,15.0,18.71,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,123.64,19.43,19.43,38.82,0.0,1,0,1.0,0,Batsman,16.0,33.8255,0.0,33.8255,16.0,0.2222,7.516,31.8592,13.6018,20.86
LJ Evans,T20_Blast,3675.0,2693.0,144.0,144.0,119.0,30.88,136.46,329.0,127.0,16.93,0.0,12.0,20.0,2.0,2.0,2.0,10.0,203.5,118.8,0.0,147.01,27.61,24.61,38.82,0.0,1,1,1.0,0,Batsman,72.0,46.4226,25.0822,46.4226,144.0,1.0,46.4226,40.7207,44.9971,74.16
LJ Fletcher,T20_Blast,163.0,143.0,31.0,31.0,22.0,7.41,113.99,6.0,11.0,11.89,81.0,1419.0,2091.0,71.0,71.0,236.5,8.84,25.81,17.52,1.14,111.11,7.5,6.0,9.36,1.23,1,1,1.0,1,Bowler,0.44,21.9174,63.8668,63.8668,71.0,1.0,63.8668,66.7572,64.5894,74.61
LJ Hill,T20_Blast,1071.0,855.0,68.0,68.0,56.0,19.12,125.26,87.0,36.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,128.4,20.06,16.89,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,68.0,31.5107,0.0,34.6618,68.0,1.0,34.6618,30.9948,33.745,56.78
LJ Wright,BBL,1392.0,1060.0,53.0,53.0,47.0,29.62,131.32,152.0,41.0,18.21,6.0,164.0,243.0,15.0,15.0,27.33,8.89,40.5,27.33,0.4,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,3.53,38.7868,47.3784,38.7868,53.0,0.631,24.4745,0.0,18.3559,28.93
LJ Wright,T20_Blast,3359.0,2274.0,100.0,100.0,92.0,36.51,147.71,353.0,120.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,129.51,19.75,19.75,38.82,0.0,1,0,1.0,0,Batsman,100.0,50.6869,0.0,50.6869,100.0,1.0,50.6869,32.7433,46.201,76.2
