player_name,league,target_season,cutoff_season,forecast_prob_poor,forecast_prob_average,forecast_prob_elite,role,recent_form,recent_form_percentile,n_recent_seasons_used,reliability,reliability_percentile,forecast_expected_tier,forecast_normalized,forecast_predicted_tier,eligible,forecast_model,forecast_model_status
RM Patidar,IPL,2024,2023,0.4767027,0.3987395,0.12455784,Batsman,79.04,0.9583333333333334,1,0.3667,0.2903225806451613,0.6478551800000001,0.32392759000000004,Poor,1,FT-Transformer,frozen_primary
RM Yates,T20_Blast,2024,2023,0.1826829,0.5145367,0.30278036,Batsman,56.44700000000001,0.7272727272727273,3,0.9,0.5376344086021505,1.12009742,0.56004871,Average,1,FT-Transformer,frozen_primary
RP Jones,T20_Blast,2024,2023,0.63397646,0.27471396,0.09130959,Batsman,33.399,0.2727272727272727,3,0.7667,0.4838709677419355,0.45733313999999997,0.22866656999999999,Poor,1,FT-Transformer,frozen_primary
RP Meredith,BBL,2024,2023,0.124026366,0.21883489,0.65713876,Bowler,69.88700000000001,0.75,3,1.0,0.75,1.5331124100000002,0.7665562050000001,Elite,1,FT-Transformer,frozen_primary
RR Pant,IPL,2024,2023,0.23227848,0.5165864,0.25113508,Wicketkeeper-Batsman,65.38499999999999,0.6428571428571429,2,1.0,0.6666666666666666,1.0188565600000001,0.5094282800000001,Average,1,FT-Transformer,frozen_primary
RR Rossouw,IPL,2024,2023,0.30356616,0.5187915,0.17764235,Batsman,50.94,0.4583333333333333,1,0.4667,0.3548387096774194,0.8740762,0.4370381,Average,1,FT-Transformer,frozen_primary
RR Rossouw,PSL,2024,2023,0.12142964,0.44474182,0.4338285,Batsman,72.58000000000001,0.96,3,1.0,0.8676470588235294,1.31239882,0.65619941,Average,1,FT-Transformer,frozen_primary
RR Simmonds,CPL,2024,2023,0.36742517,0.34708485,0.28548995,Bowler,,,0,0.2667,0.3333333333333333,0.91806475,0.459032375,Poor,1,FT-Transformer,frozen_primary
RRS Cornwall,CPL,2024,2023,0.18102221,0.49454507,0.32443267,All-Rounder,56.04800000000001,0.3157894736842105,3,1.0,0.631578947368421,1.14341041,0.571705205,Average,1,FT-Transformer,frozen_primary
RS Bopara,T20_Blast,2024,2023,0.06431312,0.22344995,0.7122369,All-Rounder,69.185,0.6507936507936508,3,1.0,0.6190476190476191,1.64792375,0.823961875,Elite,1,FT-Transformer,frozen_primary
RS Patel,T20_Blast,2024,2023,0.6424871,0.19573984,0.161773,Batsman,,,0,0.1,0.0591397849462365,0.51928584,0.25964292,Poor,1,FT-Transformer,frozen_primary
RS Primus,CPL,2024,2023,0.56115633,0.32785574,0.110988,All-Rounder,48.52333333333334,0.2105263157894736,2,0.9,0.1052631578947368,0.54983174,0.27491587,Poor,1,FT-Transformer,frozen_primary
Rahmanullah Gurbaz,CPL,2024,2023,0.5160069,0.3668494,0.117143795,Batsman,,,0,0.2,0.5,0.60113699,0.300568495,Poor,1,FT-Transformer,frozen_primary
Rahmanullah Gurbaz,IPL,2024,2023,0.34364593,0.49137634,0.1649777,Batsman,,,0,0.3667,0.2903225806451613,0.82133174,0.41066587,Average,1,FT-Transformer,frozen_primary
Ramandeep Singh,IPL,2024,2023,0.48859242,0.24979155,0.26161605,Bowler,,,0,0.1,0.1041666666666666,0.77302365,0.386511825,Poor,1,FT-Transformer,frozen_primary
Rashid Khan,IPL,2024,2023,0.06181584,0.15750392,0.78068024,All-Rounder,94.81300000000002,1.0,3,1.0,0.6136363636363636,1.7188644,0.8594322,Elite,1,FT-Transformer,frozen_primary
Rasikh Salam,IPL,2024,2023,0.67184854,0.22240199,0.10574949,Batsman,10.09,0.0625,1,0.0667,0.0403225806451612,0.43390097,0.216950485,Poor,1,FT-Transformer,frozen_primary
Ravi Bishnoi,IPL,2024,2023,0.09065642,0.15785316,0.7514904,Bowler,75.504,0.8775510204081632,3,1.0,0.8194444444444444,1.66083396,0.83041698,Elite,1,FT-Transformer,frozen_primary
Rehan Ahmed,T20_Blast,2024,2023,0.09372502,0.2550856,0.6511894,All-Rounder,60.17,0.4444444444444444,1,0.8,0.0317460317460317,1.5574644000000002,0.7787322000000001,Elite,1,FT-Transformer,frozen_primary
Rumman Raees,PSL,2024,2023,0.467954,0.27135184,0.26069424,Bowler,55.74000000000001,0.4545454545454545,2,1.0,0.90625,0.79274032,0.39637016,Poor,1,FT-Transformer,frozen_primary
S Descarte,CPL,2024,2023,0.69315064,0.22178945,0.08505989,Batsman,,,0,0.1333,0.375,0.39190923,0.195954615,Poor,1,FT-Transformer,frozen_primary
S Dhawan,IPL,2024,2023,0.088735715,0.3452854,0.5659788,Batsman,68.42500000000001,0.8125,3,1.0,0.7741935483870968,1.477243,0.7386215,Elite,1,FT-Transformer,frozen_primary
S Dube,IPL,2024,2023,0.17339994,0.5042064,0.32239363,Batsman,64.10900000000002,0.75,3,1.0,0.7741935483870968,1.14899366,0.57449683,Average,1,FT-Transformer,frozen_primary
S Fanning,BBL,2024,2023,0.50234634,0.3816659,0.115987755,Batsman,,,0,0.0333,0.0444444444444444,0.61364141,0.306820705,Poor,1,FT-Transformer,frozen_primary
S Gopal,IPL,2024,2023,0.41880566,0.2890611,0.29213324,Bowler,9.8275,0.1224489795918367,2,1.0,0.8194444444444444,0.87332758,0.43666379,Poor,1,FT-Transformer,frozen_primary
S Joseph,CPL,2024,2023,0.73372924,0.18360066,0.08267012,Batsman,,,0,0.0333,0.0833333333333333,0.3489409,0.17447045,Poor,1,FT-Transformer,frozen_primary
S Mahmood,T20_Blast,2024,2023,0.45830247,0.25239247,0.28930506,Bowler,32.59285714285714,0.3064516129032258,2,0.9,0.5493827160493827,0.83100259,0.415501295,Poor,1,FT-Transformer,frozen_primary
S Sandeep Warrier,IPL,2024,2023,0.5516064,0.1790039,0.2693897,Bowler,5.32,0.0408163265306122,1,0.1667,0.1736111111111111,0.7177833,0.35889165,Poor,1,FT-Transformer,frozen_primary
S Snater,T20_Blast,2024,2023,0.1702759,0.26998106,0.55974305,Bowler,46.641000000000005,0.4354838709677419,3,1.0,0.7962962962962963,1.3894671600000001,0.6947335800000001,Elite,1,FT-Transformer,frozen_primary
SA Abbott,BBL,2024,2023,0.11024176,0.21799977,0.6717585,All-Rounder,75.00400000000002,0.9130434782608696,3,1.0,0.5869565217391305,1.56151677,0.780758385,Elite,1,FT-Transformer,frozen_primary
SA Abbott,T20_Blast,2024,2023,0.112690836,0.36765265,0.51965654,Bowler,,,0,0.4667,0.3518518518518518,1.40696573,0.703482865,Elite,1,FT-Transformer,frozen_primary
SA Northeast,T20_Blast,2024,2023,0.15986627,0.50641084,0.33372292,Batsman,53.28200000000001,0.6623376623376623,3,1.0,0.7956989247311828,1.17385668,0.58692834,Average,1,FT-Transformer,frozen_primary
SA Yadav,IPL,2024,2023,0.091014035,0.3666349,0.542351,Batsman,78.405,0.9375,3,1.0,0.7741935483870968,1.4513369,0.72566845,Elite,1,FT-Transformer,frozen_primary
SA Zaib,T20_Blast,2024,2023,0.17961141,0.517907,0.30248162,Batsman,58.04900000000001,0.7662337662337663,3,1.0,0.7956989247311828,1.1228702400000001,0.5614351200000001,Average,1,FT-Transformer,frozen_primary
SB Harper,BBL,2024,2023,0.40853512,0.44707188,0.14439304,Wicketkeeper-Batsman,37.21,0.3333333333333333,3,1.0,0.6153846153846154,0.7358579599999999,0.36792897999999996,Average,1,FT-Transformer,frozen_primary
SD Hope,CPL,2024,2023,0.108786635,0.44248512,0.44872823,Wicketkeeper-Batsman,75.86600000000001,1.0,3,1.0,0.7142857142857143,1.33994158,0.66997079,Elite,1,FT-Transformer,frozen_primary
SD Hope,PSL,2024,2023,0.47749862,0.39806455,0.12443687,Wicketkeeper-Batsman,,,0,0.1,0.2,0.64693829,0.323469145,Poor,1,FT-Transformer,frozen_primary
SE Rutherford,CPL,2024,2023,0.50031996,0.38496968,0.11471036,Batsman,51.24400000000001,0.75,3,1.0,0.8958333333333334,0.6143904,0.3071952,Poor,1,FT-Transformer,frozen_primary
SE Rutherford,PSL,2024,2023,0.42775026,0.43384117,0.13840857,Batsman,56.55499999999999,0.68,2,0.7667,0.6764705882352942,0.71065831,0.355329155,Average,1,FT-Transformer,frozen_primary
SG Budinger,T20_Blast,2024,2023,0.5358464,0.2894088,0.17474484,Batsman,19.593333333333334,0.1688311688311688,2,0.4,0.2473118279569892,0.63889848,0.31944924,Poor,1,FT-Transformer,frozen_primary
SH Johnson,BBL,2024,2023,0.0904115,0.19673517,0.7128533,Bowler,83.13,1.0,1,0.7,0.3809523809523809,1.62244177,0.811220885,Elite,1,FT-Transformer,frozen_primary
SJ Cook,T20_Blast,2024,2023,0.0938183,0.16847554,0.73770624,Bowler,74.07000000000001,0.7258064516129032,3,1.0,0.7962962962962963,1.64388802,0.82194401,Elite,1,FT-Transformer,frozen_primary
SJ Croft,T20_Blast,2024,2023,0.09634829,0.373082,0.5305697,All-Rounder,54.916,0.3968253968253968,3,1.0,0.6190476190476191,1.4342214000000002,0.7171107000000001,Elite,1,FT-Transformer,frozen_primary
SK Springer,CPL,2024,2023,0.46335697,0.35782778,0.17881528,Bowler,48.69,0.4761904761904761,1,0.6,0.5740740740740741,0.71545834,0.35772917,Poor,1,FT-Transformer,frozen_primary
SM Curran,IPL,2024,2023,0.074398145,0.25254592,0.6730559,All-Rounder,60.84571428571429,0.4090909090909091,2,1.0,0.6136363636363636,1.59865772,0.79932886,Elite,1,FT-Transformer,frozen_primary
SM Curran,T20_Blast,2024,2023,0.063794054,0.21153557,0.7246704,All-Rounder,69.031,0.6349206349206349,3,1.0,0.6190476190476191,1.66087637,0.830438185,Elite,1,FT-Transformer,frozen_primary
SN Thakur,IPL,2024,2023,0.11590177,0.29143113,0.5926671,Bowler,64.15100000000001,0.6122448979591837,3,1.0,0.8194444444444444,1.47676533,0.738382665,Elite,1,FT-Transformer,frozen_primary
SO Hetmyer,CPL,2024,2023,0.21046332,0.53659433,0.25294238,Batsman,49.504000000000005,0.5833333333333334,3,1.0,0.8958333333333334,1.04247909,0.521239545,Average,1,FT-Transformer,frozen_primary
SO Hetmyer,IPL,2024,2023,0.154886,0.50848454,0.33662942,Batsman,63.709,0.7291666666666666,3,1.0,0.7741935483870968,1.18174338,0.59087169,Average,1,FT-Transformer,frozen_primary
SP Narine,CPL,2024,2023,0.08288666,0.21202578,0.70508754,All-Rounder,69.69500000000001,0.6842105263157895,3,1.0,0.631578947368421,1.62220086,0.81110043,Elite,1,FT-Transformer,frozen_primary
SP Narine,IPL,2024,2023,0.06563441,0.16961804,0.76474756,All-Rounder,65.108,0.5909090909090909,3,1.0,0.6136363636363636,1.69911316,0.84955658,Elite,1,FT-Transformer,frozen_primary
SPD Smith,BBL,2024,2023,0.36073947,0.47658288,0.16267765,Batsman,36.870000000000005,0.4594594594594595,2,1.0,0.7666666666666667,0.8019381800000001,0.40096909000000003,Average,1,FT-Transformer,frozen_primary
SR Dickson,T20_Blast,2024,2023,0.20533782,0.54025483,0.25440726,Batsman,56.72857142857143,0.7402597402597403,2,1.0,0.7956989247311828,1.04906935,0.524534675,Average,1,FT-Transformer,frozen_primary
SR Hain,T20_Blast,2024,2023,0.09803619,0.4233819,0.47858194,Batsman,84.96900000000001,0.987012987012987,3,1.0,0.7956989247311828,1.3805457799999998,0.6902728899999999,Elite,1,FT-Transformer,frozen_primary
SR Harmer,T20_Blast,2024,2023,0.066355094,0.16793036,0.7657145,All-Rounder,74.098,0.7936507936507936,3,1.0,0.6190476190476191,1.6993593599999999,0.8496796799999999,Elite,1,FT-Transformer,frozen_primary
SR Patel,T20_Blast,2024,2023,0.069724284,0.20455863,0.72571707,All-Rounder,68.592,0.6190476190476191,3,1.0,0.6190476190476191,1.65599277,0.827996385,Elite,1,FT-Transformer,frozen_primary
SS Eskinazi,T20_Blast,2024,2023,0.10673641,0.43864492,0.4546186,Batsman,70.23700000000001,0.935064935064935,3,1.0,0.7956989247311828,1.34788212,0.67394106,Elite,1,FT-Transformer,frozen_primary
SS Iyer,IPL,2024,2023,0.35453495,0.47091022,0.17455485,Batsman,60.92999999999999,0.6458333333333334,2,1.0,0.7741935483870968,0.82001992,0.41000996,Average,1,FT-Transformer,frozen_primary
SS Prabhudessai,IPL,2024,2023,0.70638937,0.21574295,0.07786769,Batsman,17.59,0.0833333333333333,1,0.3,0.2258064516129032,0.37147832999999997,0.18573916499999998,Poor,1,FT-Transformer,frozen_primary
SSJ Brooks,CPL,2024,2023,0.29013652,0.5272321,0.18263131,Batsman,50.06300000000001,0.6666666666666666,3,1.0,0.8958333333333334,0.89249472,0.44624736,Average,1,FT-Transformer,frozen_primary
SV Samson,IPL,2024,2023,0.09170941,0.38304222,0.52524835,Wicketkeeper-Batsman,75.286,0.8571428571428571,3,1.0,0.6666666666666666,1.4335389200000002,0.7167694600000001,Elite,1,FT-Transformer,frozen_primary
SW Billings,BBL,2024,2023,0.22816958,0.5331808,0.2386497,Wicketkeeper-Batsman,53.439000000000014,0.5833333333333334,3,1.0,0.6153846153846154,1.0104802,0.5052401,Average,1,FT-Transformer,frozen_primary
SW Billings,T20_Blast,2024,2023,0.17602515,0.5078115,0.3161633,Wicketkeeper-Batsman,52.684000000000005,0.4090909090909091,3,1.0,0.5681818181818182,1.1401381,0.57006905,Average,1,FT-Transformer,frozen_primary
SW Currie,T20_Blast,2024,2023,0.4471711,0.24973871,0.30309018,Bowler,45.15800000000001,0.4193548387096774,3,0.6667,0.4444444444444444,0.85591907,0.427959535,Poor,1,FT-Transformer,frozen_primary
Sahibzada Farhan,PSL,2024,2023,0.673302,0.24189281,0.084805295,Batsman,26.52,0.16,1,0.4333,0.3529411764705882,0.4115034,0.2057517,Poor,1,FT-Transformer,frozen_primary
Saim Ayub,PSL,2024,2023,0.2912306,0.5180776,0.1906918,Batsman,62.3,0.8,1,0.6333,0.5735294117647058,0.8994612,0.4497306,Average,1,FT-Transformer,frozen_primary
Salman Irshad,PSL,2024,2023,0.42459175,0.2509687,0.32443962,Bowler,63.35333333333334,0.7272727272727273,2,0.7333,0.625,0.8998479399999999,0.44992396999999995,Poor,1,FT-Transformer,frozen_primary
Sandeep Sharma,IPL,2024,2023,0.11936642,0.18860716,0.69202644,Bowler,55.91200000000001,0.4489795918367347,3,1.0,0.8194444444444444,1.5726600400000001,0.7863300200000001,Elite,1,FT-Transformer,frozen_primary
Sanvir Singh,IPL,2024,2023,0.6885213,0.2294803,0.08199837,Batsman,,,0,0.0667,0.0403225806451612,0.39347704,0.19673852,Poor,1,FT-Transformer,frozen_primary
Sarfraz Ahmed,PSL,2024,2023,0.26648456,0.5042108,0.22930449,Wicketkeeper-Batsman,49.80900000000001,0.5,3,1.0,0.8,0.96281978,0.48140989,Average,1,FT-Transformer,frozen_primary
Shadab Khan,PSL,2024,2023,0.07701548,0.25875196,0.66423255,All-Rounder,70.74000000000001,0.9,3,1.0,0.75,1.58721706,0.79360853,Elite,1,FT-Transformer,frozen_primary
Shahbaz Ahmed,IPL,2024,2023,0.6071629,0.28049827,0.11233887,All-Rounder,38.571000000000005,0.0454545454545454,3,0.86665,0.0909090909090909,0.50517601,0.252588005,Poor,1,FT-Transformer,frozen_primary
Shaheen Shah Afridi,PSL,2024,2023,0.07162497,0.1964663,0.73190874,Bowler,81.11600000000001,1.0,3,1.0,0.90625,1.6602837799999999,0.8301418899999999,Elite,1,FT-Transformer,frozen_primary
Shahnawaz Dhani,PSL,2024,2023,0.44615424,0.24096808,0.31287774,Bowler,32.576666666666675,0.2727272727272727,2,0.7667,0.65625,0.8667235600000001,0.43336178000000003,Poor,1,FT-Transformer,frozen_primary
Shan Masood,PSL,2024,2023,0.1942529,0.5336875,0.27205965,Batsman,56.63900000000001,0.72,3,1.0,0.8676470588235294,1.0778067999999998,0.5389033999999999,Average,1,FT-Transformer,frozen_primary
Shan Masood,T20_Blast,2024,2023,0.25110337,0.5328833,0.2160134,Batsman,41.19,0.3896103896103896,1,0.8333,0.521505376344086,0.9649101,0.48245505,Average,1,FT-Transformer,frozen_primary
Shashank Singh,IPL,2024,2023,0.62993526,0.27051345,0.09955135,Batsman,,,0,0.1667,0.1290322580645161,0.46961615,0.234808075,Poor,1,FT-Transformer,frozen_primary
Shoaib Bashir,T20_Blast,2024,2023,0.5536034,0.19707315,0.24932343,Bowler,,,0,0.1333,0.0802469135802469,0.69572001,0.347860005,Poor,1,FT-Transformer,frozen_primary
Shoaib Malik,PSL,2024,2023,0.13589194,0.46262068,0.40148738,All-Rounder,57.882000000000005,0.5,3,1.0,0.75,1.26559544,0.63279772,Average,1,FT-Transformer,frozen_primary
Shubman Gill,IPL,2024,2023,0.07754404,0.32562998,0.5968259,Batsman,88.68400000000001,1.0,3,1.0,0.7741935483870968,1.51928178,0.75964089,Elite,1,FT-Transformer,frozen_primary
Sikandar Raza,IPL,2024,2023,0.47897035,0.39340562,0.12762406,Batsman,,,0,0.2333,0.1854838709677419,0.6486537400000001,0.32432687000000004,Poor,1,FT-Transformer,frozen_primary
Sikandar Raza,PSL,2024,2023,0.27330512,0.5134322,0.21326277,Batsman,51.9,0.48,1,0.4667,0.3970588235294117,0.93995774,0.46997887,Average,1,FT-Transformer,frozen_primary
Simarjeet Singh,IPL,2024,2023,0.5096259,0.22596362,0.2644105,Bowler,,,0,0.2,0.2083333333333333,0.75478462,0.37739231,Poor,1,FT-Transformer,frozen_primary
Sohail Khan,PSL,2024,2023,0.5060343,0.23595466,0.258011,All-Rounder,19.23,0.1,2,0.8666499999999999,0.1,0.75197666,0.37598833,Poor,1,FT-Transformer,frozen_primary
Suyash Sharma,IPL,2024,2023,0.26790833,0.21028125,0.5218104,Bowler,,,0,0.3667,0.3888888888888889,1.25390205,0.626951025,Elite,1,FT-Transformer,frozen_primary
Swapnil Singh,IPL,2024,2023,0.6535441,0.20622149,0.14023441,Bowler,7.16,0.1020408163265306,1,0.2333,0.2569444444444444,0.48669031,0.243345155,Poor,1,FT-Transformer,frozen_primary
T Banton,BBL,2024,2023,0.49121118,0.33619198,0.17259674,Wicketkeeper-Batsman,,,0,0.2333,0.0769230769230769,0.68138546,0.34069273,Poor,1,FT-Transformer,frozen_primary
T Banton,T20_Blast,2024,2023,0.09617187,0.4079119,0.4959162,Wicketkeeper-Batsman,75.62800000000001,0.8636363636363636,3,1.0,0.5681818181818182,1.3997443,0.69987215,Elite,1,FT-Transformer,frozen_primary
T Hinds,CPL,2024,2023,0.61949366,0.23942259,0.14108385,Bowler,19.69333333333333,0.1904761904761904,2,0.1667,0.2222222222222222,0.52159029,0.260795145,Poor,1,FT-Transformer,frozen_primary
T Kohler-Cadmore,PSL,2024,2023,0.1756251,0.5287923,0.29558256,Batsman,43.24000000000001,0.28,3,0.6333,0.5735294117647058,1.11995742,0.55997871,Average,1,FT-Transformer,frozen_primary
T Kohler-Cadmore,T20_Blast,2024,2023,0.09764147,0.41453788,0.4878207,Batsman,68.87800000000001,0.9090909090909092,3,1.0,0.7956989247311828,1.39017928,0.69508964,Elite,1,FT-Transformer,frozen_primary
T Murphy,BBL,2024,2023,0.38870537,0.3403045,0.2709901,Bowler,64.15666666666667,0.5,2,0.6,0.3571428571428571,0.8822847,0.44114235,Poor,1,FT-Transformer,frozen_primary
T Natarajan,IPL,2024,2023,0.15962264,0.18241711,0.6579603,Bowler,63.42100000000001,0.5918367346938775,3,1.0,0.8194444444444444,1.4983377100000002,0.7491688550000001,Elite,1,FT-Transformer,frozen_primary
T Sangha,BBL,2024,2023,0.15669775,0.21484081,0.6284615,Bowler,69.53,0.71875,2,1.0,0.75,1.4717638100000001,0.7358819050000001,Elite,1,FT-Transformer,frozen_primary
T Shamsi,CPL,2024,2023,0.30724776,0.24756478,0.44518742,Bowler,61.4,0.6666666666666666,1,0.9333,0.7962962962962963,1.13793962,0.56896981,Elite,1,FT-Transformer,frozen_primary
T Shamsi,PSL,2024,2023,0.41758588,0.25107682,0.33133733,Bowler,,,0,0.1333,0.171875,0.91375148,0.45687574,Poor,1,FT-Transformer,frozen_primary
T Stubbs,IPL,2024,2023,0.65670264,0.23170045,0.11159691,Batsman,6.64,0.0208333333333333,1,0.1333,0.0967741935483871,0.45489427,0.227447135,Poor,1,FT-Transformer,frozen_primary
T van der Gugten,T20_Blast,2024,2023,0.10754752,0.33108854,0.561364,All-Rounder,56.78,0.4285714285714285,2,0.93335,0.1587301587301587,1.45381654,0.72690827,Elite,1,FT-Transformer,frozen_primary
TA Boult,IPL,2024,2023,0.0971794,0.18295646,0.7198641,Bowler,73.50300000000001,0.8163265306122449,3,1.0,0.8194444444444444,1.62268466,0.81134233,Elite,1,FT-Transformer,frozen_primary
TA Lammonby,T20_Blast,2024,2023,0.37292954,0.4588223,0.16824815,All-Rounder,36.693000000000005,0.0952380952380952,3,0.91665,0.1111111111111111,0.7953186000000001,0.39765930000000005,Average,1,FT-Transformer,frozen_primary
TAI Taylor,T20_Blast,2024,2023,0.077731855,0.19292423,0.7293439,All-Rounder,75.058,0.8412698412698413,3,1.0,0.6190476190476191,1.6516120300000001,0.8258060150000001,Elite,1,FT-Transformer,frozen_primary
TAR Scriven,T20_Blast,2024,2023,0.4938838,0.25819403,0.24792217,Bowler,20.2,0.1129032258064516,1,0.2,0.1851851851851851,0.75403837,0.377019185,Poor,1,FT-Transformer,frozen_primary
TB Abell,T20_Blast,2024,2023,0.10036705,0.37114605,0.5284869,Batsman,56.75800000000001,0.7532467532467533,3,1.0,0.7956989247311828,1.4281198499999999,0.7140599249999999,Elite,1,FT-Transformer,frozen_primary
TC Bruce,T20_Blast,2024,2023,0.69018674,0.2064207,0.103392564,Batsman,,,0,0.2667,0.1720430107526881,0.41320582800000005,0.20660291400000003,Poor,1,FT-Transformer,frozen_primary
TD Andrews,BBL,2024,2023,0.5706927,0.256175,0.17313236,Bowler,15.77,0.1875,1,0.2333,0.2142857142857142,0.60243972,0.30121986,Poor,1,FT-Transformer,frozen_primary
TE Albert,T20_Blast,2024,2023,0.44491193,0.42435515,0.13073291,Batsman,41.14666666666668,0.3766233766233766,2,0.6,0.3870967741935484,0.68582097,0.342910485,Poor,1,FT-Transformer,frozen_primary
TE Lawes,T20_Blast,2024,2023,0.5701465,0.21908426,0.2107692,Bowler,12.07,0.064516129032258,1,0.3,0.2654320987654321,0.64062266,0.32031133,Poor,1,FT-Transformer,frozen_primary
TF Rogers,BBL,2024,2023,0.35221326,0.49213868,0.15564805,Batsman,47.870000000000005,0.7297297297297297,2,0.8333,0.4666666666666667,0.80343478,0.40171739,Average,1,FT-Transformer,frozen_primary
TG Helm,T20_Blast,2024,2023,0.11934779,0.19819368,0.6824586,Bowler,62.512000000000015,0.5645161290322581,3,1.0,0.7962962962962963,1.56311088,0.78155544,Elite,1,FT-Transformer,frozen_primary
TGR Clark,T20_Blast,2024,2023,0.2527005,0.52964604,0.2176535,Batsman,,,0,0.4667,0.2903225806451613,0.96495304,0.48247652,Average,1,FT-Transformer,frozen_primary
TH David,BBL,2024,2023,0.27811462,0.50875366,0.21313174,Batsman,51.427000000000014,0.8648648648648649,3,1.0,0.7666666666666667,0.93501714,0.46750857,Average,1,FT-Transformer,frozen_primary
TH David,CPL,2024,2023,0.46209136,0.39467138,0.14323725,Batsman,30.09,0.3333333333333333,1,0.5,0.6666666666666666,0.6811458800000001,0.34057294000000005,Poor,1,FT-Transformer,frozen_primary
TH David,IPL,2024,2023,0.17541465,0.519492,0.30509335,Batsman,60.39666666666668,0.625,2,0.8,0.4677419354838709,1.1296787,0.56483935,Average,1,FT-Transformer,frozen_primary
TJ Bishop,CPL,2024,2023,0.549074,0.18454738,0.26637864,Bowler,,,0,0.0333,0.037037037037037,0.71730466,0.35865233,Poor,1,FT-Transformer,frozen_primary
TJ Moores,T20_Blast,2024,2023,0.112000726,0.44065487,0.44734442,Wicketkeeper-Batsman,68.18000000000002,0.7272727272727273,3,1.0,0.5681818181818182,1.33534371,0.667671855,Elite,1,FT-Transformer,frozen_primary
TJ Prest,T20_Blast,2024,2023,0.40986934,0.44241562,0.14771508,Batsman,42.290000000000006,0.4285714285714285,2,0.9333,0.5591397849462365,0.73784578,0.36892289,Average,1,FT-Transformer,frozen_primary
TJ Price,T20_Blast,2024,2023,0.6527281,0.2026097,0.14466228,Bowler,21.77,0.1290322580645161,1,0.1667,0.1358024691358024,0.49193426,0.24596713,Poor,1,FT-Transformer,frozen_primary
TK Curran,BBL,2024,2023,0.19139929,0.36553785,0.44306284,All-Rounder,37.10428571428572,0.0434782608695652,2,0.91665,0.1304347826086956,1.25166353,0.625831765,Elite,1,FT-Transformer,frozen_primary
TK Curran,T20_Blast,2024,2023,0.17844659,0.48774374,0.3338096,All-Rounder,30.16700000000001,0.0634920634920634,3,1.0,0.6190476190476191,1.1553629399999998,0.5776814699999999,Average,1,FT-Transformer,frozen_primary
TL Seifert,CPL,2024,2023,0.50065666,0.374714,0.12462926,Wicketkeeper-Batsman,40.94999999999999,0.1666666666666666,2,0.9333,0.2857142857142857,0.62397252,0.31198626,Poor,1,FT-Transformer,frozen_primary
TM Head,IPL,2024,2023,0.55827343,0.2523408,0.18938573,Batsman,,,0,0.3333,0.25,0.63111226,0.31555613,Poor,1,FT-Transformer,frozen_primary
TMJ Smith,T20_Blast,2024,2023,0.07187406,0.1518322,0.7762937,Bowler,78.07100000000001,0.9032258064516128,3,1.0,0.7962962962962963,1.7044196,0.8522098,Elite,1,FT-Transformer,frozen_primary
TP Alsop,T20_Blast,2024,2023,0.24060562,0.53827673,0.22111762,Wicketkeeper-Batsman,52.30700000000001,0.3636363636363636,3,1.0,0.5681818181818182,0.98051197,0.490255985,Average,1,FT-Transformer,frozen_primary
TR Bevan,T20_Blast,2024,2023,0.71978056,0.20309302,0.077126406,Batsman,5.17,0.0649350649350649,1,0.1,0.0591397849462365,0.35734583200000003,0.17867291600000001,Poor,1,FT-Transformer,frozen_primary
TS Mills,PSL,2024,2023,0.29912093,0.23894309,0.461936,Bowler,,,0,0.7,0.59375,1.16281509,0.581407545,Elite,1,FT-Transformer,frozen_primary
TS Mills,T20_Blast,2024,2023,0.09241831,0.17736536,0.7302163,Bowler,78.30600000000001,0.9193548387096774,3,1.0,0.7962962962962963,1.63779796,0.81889898,Elite,1,FT-Transformer,frozen_primary
TS Muyeye,T20_Blast,2024,2023,0.24729435,0.53016573,0.22253992,Batsman,52.17,0.6233766233766234,1,0.6667,0.4354838709677419,0.97524557,0.487622785,Average,1,FT-Transformer,frozen_primary
TS Rogers,BBL,2024,2023,0.126667,0.24384536,0.6294877,Bowler,72.26800000000001,0.8125,3,1.0,0.75,1.50282076,0.75141038,Elite,1,FT-Transformer,frozen_primary
TU Deshpande,IPL,2024,2023,0.090723194,0.15839683,0.75088006,Bowler,57.93666666666667,0.4693877551020408,2,0.7667,0.5833333333333334,1.66015695,0.830078475,Elite,1,FT-Transformer,frozen_primary
TW Hartley,T20_Blast,2024,2023,0.1010138,0.23803014,0.660956,Bowler,65.93900000000001,0.6290322580645161,3,1.0,0.7962962962962963,1.55994214,0.77997107,Elite,1,FT-Transformer,frozen_primary
Tayyab Tahir,PSL,2024,2023,0.36761647,0.47706664,0.15531695,Batsman,,,0,0.1667,0.1029411764705882,0.78770054,0.39385027,Average,1,FT-Transformer,frozen_primary
Tilak Varma,IPL,2024,2023,0.21663035,0.53715485,0.24621475,Batsman,66.48,0.7916666666666666,1,0.8333,0.4919354838709677,1.02958435,0.514792175,Average,1,FT-Transformer,frozen_primary
UT Khawaja,BBL,2024,2023,0.4112461,0.45171627,0.13703762,Batsman,28.383000000000003,0.3513513513513513,3,1.0,0.7666666666666667,0.72579151,0.362895755,Average,1,FT-Transformer,frozen_primary
